Hip desired,Hip actual,Knee desired,Knee actual,Ankle desired,Ankle actual,M_term Hip,M_term Knee,M_term Ankle
1.55736,1.91134,-0.163694,-0.306796,0.623056,0.207087,0.864871,0.371675,0.0385316
1.53916,1.91134,-0.157203,-0.306796,0.623861,0.207087,0.854637,0.36399,0.0375461
1.52654,1.91134,-0.151704,-0.306796,0.617715,0.207087,0.844736,0.356506,0.0365878
1.51075,1.91134,-0.148128,-0.306796,0.613032,0.207087,0.835176,0.349223,0.0356535
1.49213,1.91134,-0.14156,-0.306796,0.615271,0.207087,0.825944,0.342135,0.0347447
1.47032,1.91134,-0.136653,-0.306796,0.608423,0.207087,0.817046,0.33525,0.0338616
1.44711,1.91134,-0.128984,-0.306796,0.610271,0.207087,0.808475,0.328559,0.0330026
1.42542,1.91134,-0.123842,-0.306796,0.607175,0.207087,0.800234,0.322069,0.03217
1.40304,1.91134,-0.118148,-0.306796,0.609224,0.207087,0.792319,0.315776,0.0313624
1.38233,1.91134,-0.112637,-0.306796,0.608899,0.207087,0.784727,0.309679,0.0305805
1.3653,1.91134,-0.107885,-0.306796,0.605383,0.207087,0.777457,0.303778,0.0298229
1.35025,1.91134,-0.103194,-0.306796,0.601715,0.207087,0.770508,0.298072,0.0290902
1.33433,1.91134,-0.0985449,-0.306796,0.604127,0.207087,0.763877,0.292559,0.0283817
1.32162,1.91134,-0.0945067,-0.306796,0.598904,0.207087,0.75756,0.28724,0.0276984
1.30999,1.91134,-0.0905984,-0.306796,0.599568,0.207087,0.751555,0.282114,0.0270411
1.30065,1.91134,-0.0870816,-0.306796,0.598935,0.207087,0.745863,0.277179,0.0264063
1.2981,1.91134,-0.0875059,-0.306796,0.595869,0.207087,0.740482,0.272439,0.0257972
1.21424,1.63829,-0.0649173,-0.306796,0.60124,0.207087,0.735405,0.267883,0.025211
1.20837,1.63829,-0.061838,-0.306796,0.600343,0.207087,0.730631,0.263516,0.024649
1.20211,1.63829,-0.0586237,-0.306796,0.603326,0.207087,0.726158,0.259336,0.024111
1.1978,1.63829,-0.0578004,-0.306796,0.600111,0.207087,0.721985,0.255348,0.0235981
1.19231,1.63829,-0.0545439,-0.306796,0.603008,0.207087,0.718105,0.25154,0.0231077
1.18411,1.63829,-0.0524417,-0.306796,0.597708,0.207087,0.714518,0.247921,0.0226428
1.17003,1.63829,-0.0466162,-0.306796,0.60151,0.207087,0.711222,0.244478,0.022198
1.15557,1.63829,-0.0425269,-0.306796,0.599201,0.207087,0.708214,0.241222,0.0217778
1.13921,1.63829,-0.0355069,-0.306796,0.601148,0.207087,0.705486,0.238141,0.0213808
1.12399,1.63829,-0.031094,-0.306796,0.599118,0.207087,0.703041,0.235244,0.0210073
1.10798,1.63829,-0.0241146,-0.306796,0.595668,0.207087,0.70087,0.232519,0.020656
1.0942,1.63829,-0.0200325,-0.306796,0.596049,0.207087,0.698976,0.229975,0.0203279
1.08203,1.63829,-0.0163428,-0.306796,0.590694,0.207087,0.697354,0.227605,0.0200216
1.07083,1.63829,-0.0104306,-0.306796,0.589519,0.207087,0.695996,0.225403,0.0197374
1.06124,1.63829,-0.00751547,-0.306796,0.585666,0.207087,0.694904,0.223377,0.0194761
1.05851,1.63829,-0.00642134,-0.306796,0.582364,0.207087,0.694071,0.221521,0.019238
0.975345,1.36524,0.0149734,-0.306796,0.587981,0.207087,0.693499,0.219833,0.0190195
0.97072,1.36524,0.0166928,-0.306796,0.583869,0.207087,0.693179,0.218311,0.0188231
0.968713,1.36524,0.0156906,-0.306796,0.58755,0.207087,0.693113,0.216959,0.0186488
0.966361,1.36524,0.0168089,-0.306796,0.586838,0.207087,0.693291,0.215765,0.0184939
0.963465,1.36524,0.0184689,-0.306796,0.59044,0.207087,0.693711,0.214732,0.0183607
0.95793,1.36524,0.0183617,-0.306796,0.588593,0.207087,0.694375,0.213863,0.018248
0.949293,1.36524,0.0218612,-0.306796,0.5867,0.207087,0.695268,0.213148,0.0181572
0.937973,1.36524,0.0236301,-0.306796,0.581141,0.207087,0.696399,0.212594,0.0180852
0.926557,1.36524,0.0280948,-0.306796,0.583359,0.207087,0.697755,0.212187,0.0180322
0.917642,1.36524,0.0299867,-0.306796,0.57938,0.207087,0.699338,0.211939,0.0180005
0.904891,1.36524,0.032689,-0.306796,0.581566,0.207087,0.701142,0.21184,0.0179875
0.92017,1.36524,0.0202543,-0.306796,0.566913,0.207087,0.703158,0.21192,0.0180084
0.911599,1.36524,0.0245835,-0.306796,0.567506,0.207087,0.705388,0.21211,0.0180329
0.906186,1.36524,0.0258296,-0.306796,0.564107,0.207087,0.70783,0.212451,0.0180768
0.901484,1.36524,0.0269169,-0.306796,0.563271,0.207087,0.710477,0.212933,0.0181393
0.897209,1.36524,0.027909,-0.306796,0.568937,0.207087,0.713325,0.213556,0.0182199
0.898553,1.36524,0.0278895,-0.306796,0.571845,0.207087,0.716369,0.214317,0.0183185
0.894236,1.36524,0.029283,-0.306796,0.572244,0.207087,0.719606,0.215215,0.0184349
0.891219,1.36524,0.0327849,-0.306796,0.576486,0.207087,0.723029,0.21624,0.0185678
0.886952,1.36524,0.0342007,-0.306796,0.57777,0.207087,0.72664,0.217403,0.018718
0.883997,1.36524,0.0351589,-0.306796,0.580722,0.207087,0.730431,0.218696,0.0188859
0.875317,1.36524,0.0375038,-0.306796,0.580786,0.207087,0.7344,0.220116,0.0190696
0.875686,1.36524,0.0403692,-0.306796,0.580593,0.207087,0.738537,0.221655,0.0192688
0.873077,1.36524,0.0410053,-0.306796,0.581785,0.207087,0.742845,0.223324,0.0194851
0.866621,1.36524,0.0453229,-0.306796,0.578155,0.207087,0.747314,0.225108,0.019717
0.863981,1.36524,0.0459361,-0.306796,0.578547,0.207087,0.751948,0.227016,0.019963
0.861862,1.36524,0.0465413,-0.306796,0.579676,0.207087,0.756736,0.229041,0.0202259
0.859666,1.36524,0.047278,-0.306796,0.573335,0.207087,0.761674,0.231182,0.0205046
0.856804,1.36524,0.0502395,-0.306796,0.574423,0.207087,0.766758,0.233428,0.0207963
0.855059,1.36524,0.0486448,-0.306796,0.572411,0.207087,0.771989,0.235797,0.0211058
0.852502,1.36524,0.0515761,-0.306796,0.566916,0.207087,0.777354,0.238261,0.0214261
0.856184,1.36524,0.0509437,-0.306796,0.566549,0.207087,0.782857,0.240836,0.0217611
0.854982,1.36524,0.0514485,-0.306796,0.563638,0.207087,0.78849,0.243514,0.0221097
0.855698,1.36524,0.0515115,-0.306796,0.565908,0.207087,0.79425,0.246293,0.0224716
0.854829,1.36524,0.0520181,-0.306796,0.563349,0.207087,0.800131,0.249171,0.0228473
0.855561,1.36524,0.0521342,-0.306796,0.56822,0.207087,0.806131,0.252145,0.0232348
0.854533,1.36524,0.0530057,-0.306796,0.567889,0.207087,0.812245,0.255213,0.0236348
0.854864,1.36524,0.0536386,-0.306796,0.56754,0.207087,0.818468,0.258373,0.024047
0.85315,1.36524,0.054508,-0.306796,0.571158,0.207087,0.824796,0.261622,0.0244709
0.853159,1.36524,0.0552417,-0.306796,0.570424,0.207087,0.831226,0.264957,0.0249056
0.85208,1.36524,0.0536035,-0.306796,0.572739,0.207087,0.837756,0.268384,0.0253532
0.776296,1.09219,0.0743652,-0.306796,0.571985,0.207087,0.844376,0.271887,0.0258109
0.776434,1.09219,0.0749136,-0.306796,0.575084,0.207087,0.851085,0.275469,0.0262784
0.772938,1.09219,0.0784337,-0.306796,0.573344,0.207087,0.857874,0.279124,0.0267563
0.773835,1.09219,0.0763529,-0.306796,0.572126,0.207087,0.864752,0.282865,0.0272443
0.773695,1.09219,0.0770582,-0.306796,0.572986,0.207087,0.871702,0.286674,0.0277428
0.77034,1.09219,0.0781187,-0.306796,0.568367,0.207087,0.878725,0.290553,0.02825
0.762888,1.09219,0.0803258,-0.306796,0.568199,0.207087,0.885815,0.294501,0.0287672
0.752681,1.09219,0.0804989,-0.306796,0.5629,0.207087,0.892974,0.298522,0.0292941
0.821207,1.36524,0.0610653,-0.306796,0.55589,0.207087,0.900193,0.302607,0.0298304
0.809282,1.36524,0.0621591,-0.306796,0.556744,0.207087,0.907469,0.306752,0.0303734
0.795408,1.36524,0.0660384,-0.306796,0.5501,0.207087,0.914793,0.310951,0.0309244
0.784408,1.36524,0.0689787,-0.306796,0.549118,0.207087,0.922166,0.315206,0.0314815
0.774373,1.36524,0.069328,-0.306796,0.544945,0.207087,0.929588,0.319522,0.0320484
0.769951,1.36524,0.0708562,-0.306796,0.547065,0.207087,0.937045,0.323885,0.0326216
0.772057,1.36524,0.0688518,-0.306796,0.543757,0.207087,0.944544,0.328304,0.0332025
0.777353,1.36524,0.0658047,-0.306796,0.546474,0.207087,0.952077,0.33277,0.0337891
0.782734,1.36524,0.0649512,-0.306796,0.54556,0.207087,0.959634,0.337276,0.034382
0.791742,1.36524,0.0604138,-0.306796,0.547205,0.207087,0.967221,0.341831,0.0349816
0.799627,1.36524,0.0558031,-0.306796,0.54495,0.207087,0.974829,0.346427,0.0355869
0.808494,1.36524,0.0533109,-0.306796,0.543013,0.207087,0.982451,0.351057,0.0361976
0.816304,1.36524,0.0490868,-0.306796,0.544729,0.207087,0.990093,0.355729,0.0368134
0.823212,1.36524,0.0448342,-0.306796,0.541246,0.207087,0.997745,0.360435,0.037434
0.834476,1.36524,0.0422927,-0.306796,0.541582,0.207087,1.0054,0.365167,0.0380584
0.840966,1.36524,0.0387125,-0.306796,0.540429,0.207087,1.01306,0.369935,0.038687
0.845055,1.36524,0.0384878,-0.306796,0.540995,0.207087,1.02072,0.374725,0.0393196
0.85064,1.36524,0.0378558,-0.306796,0.538529,0.207087,1.02838,0.37954,0.0399551
0.853854,1.36524,0.0376117,-0.306796,0.536516,0.207087,1.03603,0.38438,0.0405949
0.858471,1.36524,0.0373376,-0.306796,0.539339,0.207087,1.04366,0.38924,0.041237
0.861387,1.36524,0.0374741,-0.306796,0.534723,0.207087,1.05129,0.394121,0.0418828
0.864321,1.36524,0.0375084,-0.306796,0.534945,0.207087,1.0589,0.399018,0.0425305
0.868821,1.36524,0.0372295,-0.306796,0.53291,0.207087,1.06649,0.40393,0.0431812
0.871958,1.36524,0.0367825,-0.306796,0.533098,0.207087,1.07405,0.408856,0.0438333
0.874614,1.36524,0.0365515,-0.306796,0.531083,0.207087,1.08159,0.413793,0.044488
0.877585,1.36524,0.0361551,-0.306796,0.529041,0.207087,1.0891,0.418739,0.0451442
0.878402,1.36524,0.0359724,-0.306796,0.529663,0.207087,1.09657,0.423692,0.0458017
0.881247,1.36524,0.0351572,-0.306796,0.529837,0.207087,1.10401,0.42865,0.0464595
0.887414,1.36524,0.0336062,-0.306796,0.529025,0.207087,1.11141,0.433612,0.0471188
0.890167,1.36524,0.0324218,-0.306796,0.529184,0.207087,1.11877,0.438574,0.0477779
0.890545,1.36524,0.034159,-0.306796,0.534586,0.207087,1.12608,0.44353,0.0484367
0.893344,1.36524,0.0328666,-0.306796,0.534728,0.207087,1.13335,0.448489,0.0490961
0.894543,1.36524,0.0322001,-0.306796,0.534898,0.207087,1.14057,0.453444,0.0497554
0.895622,1.36524,0.0312211,-0.306796,0.537679,0.207087,1.14773,0.458392,0.0504142
0.896561,1.36524,0.0305494,-0.306796,0.535231,0.207087,1.15484,0.463332,0.0510723
0.89757,1.36524,0.0324356,-0.306796,0.536649,0.207087,1.16189,0.468257,0.0517288
0.898945,1.36524,0.0318182,-0.306796,0.534169,0.207087,1.16888,0.473176,0.0523849
0.90019,1.36524,0.0308896,-0.306796,0.534302,0.207087,1.1758,0.478081,0.0530395
0.901662,1.36524,0.030381,-0.306796,0.532729,0.207087,1.18266,0.48297,0.0536919
0.901287,1.36524,0.0300306,-0.306796,0.535501,0.207087,1.18946,0.487843,0.0543431
0.902194,1.36524,0.0314497,-0.306796,0.533347,0.207087,1.19617,0.492693,0.0549922
0.903928,1.36524,0.0281283,-0.306796,0.530871,0.207087,1.20283,0.497531,0.0556397
0.907057,1.36524,0.0267914,-0.306796,0.533551,0.207087,1.2094,0.502343,0.056284
0.908587,1.36524,0.0280847,-0.306796,0.530961,0.207087,1.21589,0.507127,0.0569249
0.908159,1.36524,0.0274893,-0.306796,0.532393,0.207087,1.2223,0.51189,0.0575636
0.907533,1.36524,0.0265359,-0.306796,0.532124,0.207087,1.22864,0.516626,0.0581985
0.906697,1.36524,0.0282974,-0.306796,0.533507,0.207087,1.23488,0.521329,0.05883
0.906205,1.36524,0.0275605,-0.306796,0.532304,0.207087,1.24105,0.526008,0.0594587
0.905271,1.36524,0.0291801,-0.306796,0.53067,0.207087,1.24712,0.53065,0.0600824
0.904452,1.36524,0.0284437,-0.306796,0.532087,0.207087,1.2531,0.535264,0.0607033
0.903337,1.36524,0.0297124,-0.306796,0.529135,0.207087,1.25899,0.539839,0.061319
0.903029,1.36524,0.0287078,-0.306796,0.530514,0.207087,1.26479,0.544384,0.0619315
0.902187,1.36524,0.0298519,-0.306796,0.527925,0.207087,1.27049,0.548887,0.0625389
0.900173,1.36524,0.0287851,-0.306796,0.53024,0.207087,1.2761,0.553356,0.0631417
0.89955,1.36524,0.0297608,-0.306796,0.527628,0.207087,1.28161,0.557781,0.0637396
0.899642,1.36524,0.0283711,-0.306796,0.532501,0.207087,1.28702,0.56217,0.0643325
0.897873,1.36524,0.0297739,-0.306796,0.528579,0.207087,1.29232,0.566512,0.0649201
0.897396,1.36524,0.0305017,-0.306796,0.533407,0.207087,1.29752,0.57081,0.0655019
0.897689,1.36524,0.0289622,-0.306796,0.532095,0.207087,1.30263,0.575069,0.0660792
0.895643,1.36524,0.0299486,-0.306796,0.53301,0.207087,1.30762,0.579277,0.0666497
0.895307,1.36524,0.0304817,-0.306796,0.529958,0.207087,1.3125,0.583438,0.0672144
0.895394,1.36524,0.0286284,-0.306796,0.529021,0.207087,1.31729,0.587556,0.0677747
0.898462,1.36524,0.0256355,-0.306796,0.528557,0.207087,1.32196,0.591623,0.0683277
0.909281,1.36524,0.0209573,-0.306796,0.526848,0.207087,1.32653,0.595643,0.0688765
0.909186,1.36524,0.0189613,-0.306796,0.529438,0.207087,1.33098,0.599609,0.0694172
0.908779,1.36524,0.0189881,-0.306796,0.530279,0.207087,1.33531,0.603518,0.0699504
0.908703,1.36524,0.0165343,-0.306796,0.53508,0.207087,1.33954,0.607378,0.0704773
0.908434,1.36524,0.0170256,-0.306796,0.534601,0.207087,1.34364,0.61118,0.0709969
0.907422,1.36524,0.0174107,-0.306796,0.536763,0.207087,1.34763,0.614927,0.0715095
0.906674,1.36524,0.0159289,-0.306796,0.533733,0.207087,1.35152,0.618621,0.0720155
0.909607,1.36524,0.0132852,-0.306796,0.533619,0.207087,1.35528,0.622258,0.0725147
0.908378,1.36524,0.0142091,-0.306796,0.534471,0.207087,1.35892,0.625834,0.0730056
0.907242,1.36524,0.0147593,-0.306796,0.532688,0.207087,1.36245,0.629351,0.0734891
0.90634,1.36524,0.0151993,-0.306796,0.533507,0.207087,1.36585,0.632808,0.073965
0.905741,1.36524,0.0131656,-0.306796,0.531739,0.207087,1.36914,0.636208,0.0744336
0.907053,1.36524,0.0129672,-0.306796,0.532487,0.207087,1.37231,0.639544,0.074894
0.906661,1.36524,0.0134281,-0.306796,0.531956,0.207087,1.37536,0.642819,0.0753465
0.905951,1.36524,0.0133481,-0.306796,0.530114,0.207087,1.37828,0.646031,0.0757911
0.905316,1.36524,0.0135131,-0.306796,0.532194,0.207087,1.38109,0.649179,0.0762276
0.906372,1.36524,0.0132434,-0.306796,0.532924,0.207087,1.38378,0.652265,0.0766559
0.910479,1.36524,0.0126205,-0.306796,0.53399,0.207087,1.38634,0.655286,0.0770763
0.908768,1.36524,0.0130227,-0.306796,0.534787,0.207087,1.38879,0.658242,0.077488
0.908616,1.36524,0.0127344,-0.306796,0.534236,0.207087,1.39111,0.661133,0.0778913
0.906728,1.36524,0.0130673,-0.306796,0.537255,0.207087,1.39331,0.663957,0.0782857
0.904508,1.36524,0.0135332,-0.306796,0.536743,0.207087,1.39539,0.666716,0.0786719
0.904275,1.36524,0.0134809,-0.306796,0.537486,0.207087,1.39735,0.669407,0.0790495
0.901991,1.36524,0.0159384,-0.306796,0.535594,0.207087,1.39918,0.672029,0.0794181
0.90157,1.36524,0.0158261,-0.306796,0.537249,0.207087,1.4009,0.674585,0.0797779
0.899222,1.36524,0.015915,-0.306796,0.535397,0.207087,1.4025,0.677074,0.0801292
0.898908,1.36524,0.0155402,-0.306796,0.535188,0.207087,1.40398,0.679494,0.080472
0.901706,1.36524,0.0143723,-0.306796,0.535836,0.207087,1.40533,0.681845,0.0808055
0.898794,1.36524,0.0145012,-0.306796,0.533595,0.207087,1.40657,0.684127,0.0811296
0.897132,1.36524,0.0164554,-0.306796,0.534283,0.207087,1.40768,0.686338,0.0814449
0.894137,1.36524,0.0166379,-0.306796,0.536346,0.207087,1.40868,0.688481,0.0817513
0.893177,1.36524,0.0165241,-0.306796,0.534039,0.207087,1.40956,0.690554,0.0820483
0.890611,1.36524,0.0165294,-0.306796,0.534757,0.207087,1.41032,0.692557,0.0823365
0.88934,1.36524,0.0185752,-0.306796,0.53147,0.207087,1.41096,0.694489,0.0826152
0.886991,1.36524,0.0187122,-0.306796,0.531776,0.207087,1.41148,0.696351,0.0828847
0.886108,1.36524,0.0179649,-0.306796,0.528502,0.207087,1.41189,0.698143,0.0831453
0.883239,1.36524,0.0180009,-0.306796,0.529197,0.207087,1.41219,0.699865,0.0833965
0.881334,1.36524,0.020128,-0.306796,0.528131,0.207087,1.41236,0.701514,0.0836381
0.879655,1.36524,0.019602,-0.306796,0.528793,0.207087,1.41243,0.703094,0.0838708
0.876128,1.36524,0.0195067,-0.306796,0.526867,0.207087,1.41238,0.704603,0.0840942
0.874385,1.36524,0.0192217,-0.306796,0.529746,0.207087,1.41222,0.706041,0.0843081
0.870173,1.36524,0.0219663,-0.306796,0.529092,0.207087,1.41194,0.707408,0.0845127
0.872046,1.36524,0.0206216,-0.306796,0.528723,0.207087,1.41155,0.708705,0.0847083
0.870686,1.36524,0.0202483,-0.306796,0.526709,0.207087,1.41106,0.709931,0.0848944
0.869267,1.36524,0.0198948,-0.306796,0.528615,0.207087,1.41045,0.711087,0.0850711
0.867774,1.36524,0.0195615,-0.306796,0.530515,0.207087,1.40974,0.712171,0.0852386
0.864434,1.36524,0.0196665,-0.306796,0.529826,0.207087,1.40892,0.713186,0.0853966
0.868157,1.36524,0.0183365,-0.306796,0.532525,0.207087,1.40799,0.71413,0.0855452
0.865763,1.36524,0.0206203,-0.306796,0.531762,0.207087,1.40696,0.715003,0.0856846
0.86736,1.36524,0.0199508,-0.306796,0.530034,0.207087,1.40582,0.715807,0.0858149
0.865454,1.36524,0.019688,-0.306796,0.532821,0.207087,1.40458,0.716541,0.0859356
0.863485,1.36524,0.0195,-0.306796,0.528132,0.207087,1.40324,0.717205,0.0860473
0.861427,1.36524,0.0192926,-0.306796,0.529594,0.207087,1.4018,0.717801,0.0861495
0.859163,1.36524,0.0195225,-0.306796,0.527521,0.207087,1.40026,0.718327,0.0862427
0.856294,1.36524,0.021928,-0.306796,0.528943,0.207087,1.39861,0.718783,0.0863265
0.858792,1.36524,0.020855,-0.306796,0.527147,0.207087,1.39687,0.719172,0.0864015
0.85614,1.36524,0.0208723,-0.306796,0.525972,0.207087,1.39504,0.719492,0.0864671
0.853298,1.36524,0.0213329,-0.306796,0.523879,0.207087,1.39311,0.719745,0.0865238
0.852285,1.36524,0.0210044,-0.306796,0.526578,0.207087,1.39109,0.71993,0.0865713
0.849898,1.36524,0.021342,-0.306796,0.52575,0.207087,1.38897,0.720048,0.0866099
0.847275,1.36524,0.0214069,-0.306796,0.527145,0.207087,1.38677,0.720099,0.0866394
0.846589,1.36524,0.0233965,-0.306796,0.524893,0.207087,1.38447,0.720083,0.0866601
0.843823,1.36524,0.0235386,-0.306796,0.52496,0.207087,1.38208,0.720001,0.0866718
0.8432,1.36524,0.0235131,-0.306796,0.52012,0.207087,1.37961,0.719854,0.0866748
0.842356,1.36524,0.0232187,-0.306796,0.520119,0.207087,1.37706,0.719641,0.0866689
0.83905,1.36524,0.0259881,-0.306796,0.516582,0.207087,1.37441,0.719364,0.0866544
0.838068,1.36524,0.0257787,-0.306796,0.515252,0.207087,1.37169,0.719022,0.0866311
0.836922,1.36524,0.0254004,-0.306796,0.511682,0.207087,1.36888,0.718617,0.0865993
0.841182,1.36524,0.0241261,-0.306796,0.509689,0.207087,1.366,0.718148,0.086559
0.83993,1.36524,0.0238392,-0.306796,0.510025,0.207087,1.36304,0.717617,0.08651
0.755492,1.09219,0.0479004,-0.306796,0.510786,0.207087,1.35999,0.717023,0.0864526
0.756716,1.09219,0.0473185,-0.306796,0.511959,0.207087,1.35688,0.716367,0.0863868
0.755731,1.09219,0.0497176,-0.306796,0.509583,0.207087,1.35369,0.715649,0.0863127
0.754994,1.09219,0.0496739,-0.306796,0.5147,0.207087,1.35042,0.714871,0.0862304
0.752993,1.09219,0.0501126,-0.306796,0.512388,0.207087,1.34709,0.714033,0.0861399
0.747472,1.09219,0.0537313,-0.306796,0.512766,0.207087,1.34369,0.713135,0.0860412
0.736709,1.09219,0.0558855,-0.306796,0.50941,0.207087,1.34022,0.712178,0.0859345
0.726786,1.09219,0.0578966,-0.306796,0.508668,0.207087,1.33668,0.711163,0.0858198
0.711634,1.09219,0.0612582,-0.306796,0.509284,0.207087,1.33308,0.710089,0.0856972
0.697578,1.09219,0.0642754,-0.306796,0.507217,0.207087,1.32942,0.708958,0.0855668
0.682861,1.09219,0.0674183,-0.306796,0.506438,0.207087,1.32569,0.707771,0.0854286
0.669279,1.09219,0.0705265,-0.306796,0.505221,0.207087,1.3219,0.706527,0.0852827
0.657691,1.09219,0.0706263,-0.306796,0.505672,0.207087,1.31806,0.705227,0.0851291
0.645428,1.09219,0.0736141,-0.306796,0.503452,0.207087,1.31416,0.703873,0.0849681
0.635714,1.09219,0.0760674,-0.306796,0.505088,0.207087,1.3102,0.702464,0.0847996
0.627325,1.09219,0.0782291,-0.306796,0.503667,0.207087,1.30618,0.701002,0.0846237
0.619895,1.09219,0.0779618,-0.306796,0.504336,0.207087,1.30212,0.699486,0.0844405
0.616441,1.09219,0.0767365,-0.306796,0.501896,0.207087,1.29801,0.697918,0.08425
0.610787,1.09219,0.0784344,-0.306796,0.504676,0.207087,1.29384,0.696298,0.0840525
0.604535,1.09219,0.0779293,-0.306796,0.502251,0.207087,1.28962,0.694627,0.0838479
0.594991,1.09219,0.0808404,-0.306796,0.503384,0.207087,1.28535,0.692906,0.0836363
0.594734,1.09219,0.0789294,-0.306796,0.50173,0.207087,1.28105,0.691134,0.0834179
0.588483,1.09219,0.080854,-0.306796,0.504067,0.207087,1.27669,0.689314,0.0831927
0.580922,1.09219,0.0811044,-0.306796,0.498994,0.207087,1.27229,0.687445,0.0829607
0.574415,1.09219,0.0835319,-0.306796,0.500387,0.207087,1.26785,0.685529,0.0827222
0.569276,1.09219,0.0856356,-0.306796,0.498732,0.207087,1.26337,0.683565,0.0824771
0.564208,1.09219,0.0854767,-0.306796,0.494877,0.207087,1.25885,0.681555,0.0822255
0.559385,1.09219,0.0853014,-0.306796,0.494922,0.207087,1.2543,0.679498,0.0819676
0.631175,1.36524,0.0675862,-0.306796,0.495181,0.207087,1.2497,0.677397,0.0817034
0.625087,1.36524,0.0681734,-0.306796,0.49524,0.207087,1.24507,0.675251,0.081433
0.620022,1.36524,0.0702331,-0.306796,0.494433,0.207087,1.2404,0.673062,0.0811566
0.613812,1.36524,0.0706696,-0.306796,0.495764,0.207087,1.23571,0.670828,0.0808741
0.609798,1.36524,0.0728482,-0.306796,0.495271,0.207087,1.23098,0.668553,0.0805858
0.60923,1.36524,0.0718966,-0.306796,0.496367,0.207087,1.22623,0.666236,0.0802915
0.613386,1.36524,0.0720541,-0.306796,0.49853,0.207087,1.22144,0.663878,0.0799915
0.543214,1.09219,0.0898689,-0.306796,0.498789,0.207087,1.21663,0.661478,0.0796858
0.552778,1.09219,0.0862653,-0.306796,0.500046,0.207087,1.21179,0.659039,0.0793747
0.568478,1.09219,0.0810894,-0.306796,0.499704,0.207087,1.20693,0.656561,0.0790578
0.577071,1.09219,0.079643,-0.306796,0.497369,0.207087,1.20203,0.654045,0.0787358
0.580545,1.09219,0.0799867,-0.306796,0.497782,0.207087,1.19712,0.651491,0.0784085
0.584036,1.09219,0.0780377,-0.306796,0.495695,0.207087,1.19219,0.648899,0.0780759
0.584087,1.09219,0.0799192,-0.306796,0.496369,0.207087,1.18723,0.64627,0.0777383
0.57824,1.09219,0.081692,-0.306796,0.49858,0.207087,1.18226,0.643606,0.0773955
0.570948,1.09219,0.0859898,-0.306796,0.496837,0.207087,1.17726,0.640906,0.0770478
0.562424,1.09219,0.0884749,-0.306796,0.499061,0.207087,1.17225,0.638171,0.0766953
0.549944,1.09219,0.0940038,-0.306796,0.498631,0.207087,1.16722,0.635403,0.076338
0.540807,1.09219,0.0990758,-0.306796,0.499423,0.207087,1.16217,0.632601,0.0759759
0.454208,0.819146,0.121327,-0.306796,0.502511,0.207087,1.15711,0.629766,0.0756092
0.44847,0.819146,0.124833,-0.306796,0.504018,0.207087,1.15204,0.626898,0.0752381
0.442745,0.819146,0.126027,-0.306796,0.5033,0.207087,1.14695,0.623999,0.0748625
0.439772,0.819146,0.128947,-0.306796,0.503753,0.207087,1.14185,0.621069,0.0744825
